4170.3 -959.9 
8069.2 -3099.3 
11362.9 -6341.5 
13739.6 -10515.3 
14935.8 -15361.4 
14761.2 -20545.7 
13120.4 -25680.7 
10027.1 -30351.6 
5612.7 -34147.6 
124.7 -36695.0 
-6083.9 -37690.1 
-12573.9 -36929.3 
-18848.8 -34332.7 
-24389.2 -29961.3 
-28693.2 -24022.9 
-31317.5 -16867.2 
-31918.0 -8969.1 
-30284.5 -901.2 
-26369.0 6704.6 
-20302.3 13203.0 
-12397.6 17985.5 
-3140.2 20532.2 
6837.5 20460.5 
16795.0 17566.7 
25933.9 11856.4 
33457.7 3561.3 
38635.4 -6861.8 
40864.9 -18749.4 
39732.1 -31267.7 
35058.6 -43465.5 
26935.1 -54341.5 
15735.3 -62919.7 
2109.3 -68330.2 
-13047.1 -69886.7 
-28643.7 -67156.3 
-43468.1 -60014.6 
-56272.4 -48679.8 
-65870.8 -33723.5 
-71238.9 -16052.3 
-71608.8 3137.2 
-66551.1 22431.4 
-56036.2 40295.0 
-40468.8 55184.5 
-20689.9 65670.9 
2055.0 70563.0 
26183.6 69021.9 
49876.3 60656.2 
71202.8 45589.1 
88267.7 24490.1 
99364.8 -1435.7 
103129.1 -30500.2 
98672.7 -60629.4 
85694.5 -89498.1 
64550.9 -114696.1 
36280.3 -133913.7 
2574.1 -145135.2 
-34306.0 -146823.2 
-71663.5 -138079.9 
-106548.1 -118770.2 
-135971.0 -89593.8 
-157141.6 -52095.3 
-167706.1 -8608.8 
-165970.6 37865.8 
-151090.2 83849.5 
-123203.7 125624.3 
-83501.4 159511.7 
-34214.4 182169.6 
21481.3 190887.0 
79642.7 183851.3 
135814.0 160365.0 
185342.4 120991.2 
223734.2 67608.5 
247027.2 3367.0 
252149.8 -67462.7 
237238.8 -139741.3 
201884.4 -207802.5 
147279.3 -265863.9 
76252.0 -308480.7 
-6829.2 -331007.9 
-96282.0 -330036.2 
-185460.0 -303763.4 
-267206.9 -252267.3 
-334388.5 -177649.6 
-380465.1 -84030.1 
-400062.1 22621.7 
-389493.3 134816.5 
-347191.1 244022.0 
-274000.9 341262.5 
-173307.0 417801.8 
-50964.4 465860.6 
84971.2 479315.6 
224712.4 454322.2 
357384.5 389804.1 
471808.1 287760.6 
557369.4 153353.2 
604914.6 -5254.6 
607598.7 -177310.1 
561618.2 -350124.9 
466758.3 -509934.4 
326697.4 -642913.4 
149024.3 -736277.3 
-55056.0 -779387.6 
-271329.8 -764775.3 
-483470.6 -688991.6 
-674176.5 -553205.3 
-826476.2 -363479.3 
-925113.3 -130676.4 
-957903.9 130025.2 
-916956.8 400001.5 
-799649.0 658396.2 
-609256.1 883611.2 
-355162.8 1054974.9 
-52600.5 1154470.2 
278103.4 1168388.0 
612743.8 1088768.6 
924864.4 914498.6 
1187694.0 651947.6 
1376262.9 315057.1 
1469544.9 -75168.7 
1452454.3 -491778.7 
1317528.7 -903554.7 
1066135.1 -1277167.9 
709067.8 -1579676.4 
266438.2 -1781190.9 
-233188.3 -1857510.9 
-754401.4 -1792515.2 
-1257230.9 -1580098.2 
-1699979.8 -1225459.4 
-2042421.7 -745592.4 
-2249136.8 -168868.2 
-2292729.6 466323.9 
-2156662.9 1113845.8 
-1837449.4 1722882.3 
-1345974.4 2241631.6 
-707774.9 2621370.8 
37831.1 2820599.9 
839787.6 2808939.7 
1638446.0 2570452.0 
2369650.0 2106069.6 
2969506.8 1434871.5 
3379520.1 594008.3 
3551701.3 -362824.2 
3453249.5 -1368357.0 
3070390.0 -2346043.3 
2410999.1 -3215440.6 
1505705.5 -3898334.1 
407260.5 -4325171.8 
-811912.5 -4441322.3 
-2063937.8 -4212638.7 
-3251281.6 -3629828.8 
