-207846.9 -24286.5 
-200171.1 -19375.9 
-192356.3 -14682.4 
-184408.7 -10210.0 
-176334.7 -5962.3 
-168140.5 -1943.0 
-159832.7 1844.6 
-151417.7 5397.1 
-142902.2 8711.6 
-134293.0 11785.3 
-125596.8 14615.5 
-116820.6 17199.7 
-107971.3 19535.7 
-99056.0 21621.4 
-90081.6 23454.9 
-81055.4 25034.6 
-71984.5 26359.0 
-62876.1 27426.9 
-53737.6 28237.1 
-44576.1 28788.8 
-35399.0 29081.4 
-26213.6 29114.4 
-17027.3 28887.7 
-7847.4 28401.1 
1318.7 27654.9 
10463.7 26649.4 
19580.3 25385.2 
28661.1 23863.2 
37698.8 22084.3 
46686.3 20049.9 
55616.2 17761.2 
64481.4 15219.9 
73274.7 12427.9 
81989.0 9387.2 
90617.3 6100.0 
99152.7 2568.7 
107588.2 -1203.9 
115916.9 -5215.2 
124132.2 -9462.0 
132227.4 -13941.2 
140195.9 -18649.3 
148031.3 -23582.9 
155727.1 -28738.0 
163277.0 -34110.8 
170675.0 -39697.2 
177915.1 -45492.8 
184991.1 -51493.2 
191897.5 -57693.8 
198628.5 -64089.6 
205178.6 -70675.9 
211542.4 -77447.4 
217714.7 -84398.9 
223690.3 -91525.0 
229464.4 -98820.2 
235032.2 -106278.6 
240389.0 -113894.5 
245530.4 -121661.9 
250452.1 -129574.8 
255149.9 -137626.8 
259620.1 -145811.7 
263858.7 -154123.1 
267862.3 -162554.4 
271627.4 -171098.8 
275150.8 -179749.8 
278429.5 -188500.5 
281460.7 -197343.8 
284241.8 -206272.9 
286770.3 -215280.7 
289044.1 -224360.0 
291061.0 -233503.6 
292819.4 -242704.2 
294317.5 -251954.6 
295553.9 -261247.4 
296527.6 -270575.1 
297237.4 -279930.4 
297682.6 -289305.7 
297862.6 -298693.6 
297777.1 -308086.7 
297425.9 -317477.3 
296809.1 -326857.9 
295926.9 -336221.2 
294780.0 -345559.4 
293368.9 -354865.3 
291694.6 -364131.2 
289758.2 -373349.8 
287561.1 -382513.6 
285104.8 -391615.2 
282391.1 -400647.4 
279421.9 -409602.8 
276199.4 -418474.3 
272726.0 -427254.6 
269004.2 -435936.6 
265036.9 -444513.4 
260826.9 -452978.0 
256377.6 -461323.5 
251692.2 -469543.1 
246774.4 -477630.2 
241627.8 -485578.3 
236256.3 -493380.7 
230664.2 -501031.3 
224855.7 -508523.6 
218835.3 -515851.7 
212607.7 -523009.5 
206177.5 -529991.2 
199549.9 -536790.9 
192730.0 -543403.3 
185723.1 -549822.7 
178534.6 -556043.9 
171170.1 -562061.8 
163635.4 -567871.5 
155936.4 -573468.0 
148079.1 -578846.7 
140069.6 -584003.2 
131914.3 -588933.2 
123619.6 -593632.5 
115191.9 -598097.2 
106638.0 -602323.5 
97964.5 -606307.9 
89178.4 -610046.9 
80286.5 -613537.5 
71295.8 -616776.5 
62213.6 -619761.3 
53046.9 -622489.1 
43803.1 -624957.7 
34489.4 -627164.8 
25113.3 -629108.5 
15682.3 -630787.1 
6203.7 -632198.8 
-3314.8 -633342.5 
-12865.6 -634216.9 
-22441.1 -634821.2 
-32033.8 -635154.7 
-41635.8 -635216.8 
-51239.7 -635007.4 
-60837.6 -634526.3 
-70421.9 -633773.8 
-79984.9 -632750.1 
-89518.9 -631456.0 
-99016.4 -629892.2 
-108469.6 -628059.8 
-117871.0 -625960.0 
-127213.0 -623594.3 
-136488.1 -620964.4 
-145688.8 -618072.1 
-154807.7 -614919.6 
-163837.5 -611509.2 
-172770.8 -607843.4 
-181600.3 -603924.9 
-190319.1 -599756.6 
-198920.0 -595341.8 
-207396.0 -590683.7 
-215740.2 -585785.9 
-223945.9 -580652.0 
-232006.4 -575286.0 
-239915.2 -569692.1 
-247665.7 -563874.5 
-255251.6 -557837.6 
-262666.8 -551586.2 
-269905.2 -545125.1 
-276960.9 -538459.2 
-283828.0 -531593.8 
-290500.9 -524534.1 
-296974.2 -517285.7 
-303242.4 -509854.2 
-309300.4 -502245.4 
-315143.3 -494465.3 
-320766.1 -486519.9 
-326164.1 -478415.4 
-331332.9 -470158.3 
-336268.2 -461755.0 
-340965.8 -453212.1 
-345421.7 -444536.3 
-349632.3 -435734.5 
-353593.9 -426813.6 
-357303.2 -417780.7 
-360757.0 -408642.8 
-363952.4 -399407.3 
-366886.5 -390081.3 
-369556.8 -380672.4 
-371961.1 -371188.0 
-374097.0 -361635.5 
-375962.8 -352022.6 
-377556.7 -342357.0 
-378877.2 -332646.3 
-379923.0 -322898.2 
-380693.2 -313120.6 
-381186.7 -303321.1 
-381403.1 -293507.7 
-381342.0 -283688.2 
-381003.1 -273870.4 
-380386.5 -264062.2 
-379492.5 -254271.5 
-378321.6 -244506.0 
-376874.4 -234773.7 
-375152.0 -225082.2 
-373155.5 -215439.5 
-370886.2 -205853.3 
-368345.8 -196331.3 
-365536.1 -186881.1 
-362459.1 -177510.3 
-359117.0 -168226.7 
-355512.3 -159037.5 
-351647.8 -149950.3 
-347526.2 -140972.4 
-343150.7 -132111.0 
-338524.5 -123373.5 
-333651.3 -114766.8 
-328534.5 -106297.9 
-323178.3 -97973.7 
-317586.6 -89801.0 
-311763.7 -81786.5 
-305714.2 -73936.7 
-299442.6 -66258.0 
-292953.8 -58756.7 
-286252.9 -51438.9 
-279345.0 -44310.7 
-272235.5 -37377.8 
-264929.9 -30646.0 
-257433.9 -24120.8 
-249753.3 -17807.7 
-241894.2 -11711.8 
-233862.6 -5838.2 
-225664.9 -191.8 
-217307.5 5222.8 
-208797.0 10401.0 
-200140.0 15338.5 
-191343.3 20031.1 
-182414.0 24474.9 
-173358.9 28666.1 
-164185.3 32601.3 
-154900.3 36276.9 
-145511.5 39690.0 
-136026.0 42837.5 
-126451.6 45716.7 
-116795.7 48325.1 
-107066.1 50660.3 
-97270.4 52720.4 
-87416.4 54503.4 
-77512.0 56007.8 
-67565.0 57231.9 
-57583.5 58174.8 
-47575.2 58835.3 
-37548.3 59212.7 
-27510.7 59306.5 
-17470.4 59116.5 
-7435.5 58642.4 
2585.9 57884.5 
12586.0 56843.2 
22556.6 55519.0 
32489.7 53912.8 
42377.4 52025.6 
52211.7 49858.8 
61984.7 47413.9 
71688.6 44692.5 
81315.5 41696.6 
90857.7 38428.5 
100307.4 34890.4 
109657.1 31085.1 
118899.1 27015.3 
128026.1 22684.2 
137030.5 18094.8 
145905.1 13250.8 
154642.7 8155.8 
163236.2 2813.7 
171678.6 -2771.5 
179963.0 -8595.5 
188082.7 -14653.9 
196031.1 -20941.8 
203801.6 -27454.6 
211387.8 -34187.2 
218783.7 -41134.4 
225983.1 -48290.7 
232980.0 -55650.7 
239768.8 -63208.5 
246343.8 -70958.4 
252699.6 -78894.3 
258830.9 -87009.9 
264732.8 -95298.9 
270400.1 -103754.9 
275828.3 -112371.2 
281012.8 -121141.0 
285949.2 -130057.4 
290633.4 -139113.5 
295061.5 -148302.0 
299229.7 -157615.8 
303134.5 -167047.5 
306772.5 -176589.6 
310140.6 -186234.7 
313235.9 -195975.0 
316055.7 -205802.8 
318597.5 -215710.4 
320859.1 -225689.9 
322838.5 -235733.4 
324533.8 -245832.8 
325943.4 -255980.2 
327066.0 -266167.5 
327900.4 -276386.5 
328445.9 -286629.1 
328701.6 -296887.2 
328667.2 -307152.5 
328342.4 -317416.8 
327727.3 -327671.9 
326822.2 -337909.6 
325627.4 -348121.8 
324143.9 -358300.1 
322372.4 -368436.5 
320314.3 -378522.7 
317970.9 -388550.8 
315343.8 -398512.6 
312435.0 -408400.0 
309246.5 -418205.2 
305780.7 -427920.2 
302040.1 -437537.2 
298027.5 -447048.4 
293745.9 -456446.1 
289198.4 -465722.7 
284388.6 -474870.6 
279320.1 -483882.6 
273996.6 -492751.1 
268422.3 -501469.1 
262601.5 -510029.4 
256538.5 -518425.1 
250238.0 -526649.3 
243704.9 -534695.3 
236944.3 -542556.5 
229961.3 -550226.5 
222761.3 -557699.0 
215350.0 -564967.9 
207733.2 -572027.1 
199916.6 -578870.8 
191906.5 -585493.5 
183709.0 -591889.7 
175330.7 -598053.9 
166778.0 -603981.2 
158057.6 -609666.6 
149176.5 -615105.4 
140141.5 -620292.9 
130959.8 -625224.9 
121638.5 -629897.2 
112185.2 -634305.9 
102607.1 -638447.1 
92911.9 -642317.5 
83107.2 -645913.7 
73200.9 -649232.5 
63200.6 -652271.1 
53114.4 -655026.9 
42950.3 -657497.4 
32716.3 -659680.4 
22420.5 -661574.0 
12071.2 -663176.3 
1676.5 -664485.9 
-8755.2 -665501.5 
-19215.6 -666222.1 
-29696.4 -666646.8 
-40189.2 -666775.1 
-50685.6 -666606.5 
-61177.3 -666141.1 
-71655.8 -665379.0 
-82112.7 -664320.4 
-92539.7 -662966.1 
-102928.4 -661316.9 
-113270.5 -659373.9 
-123557.6 -657138.3 
-133781.4 -654611.8 
-143933.8 -651796.0 
-154006.6 -648693.2 
-163991.6 -645305.4 
-173880.8 -641635.2 
-183666.1 -637685.3 
-193339.8 -633458.7 
-202893.9 -628958.4 
-212320.7 -624187.9 
-221612.6 -619150.7 
-230762.0 -613850.8 
-239761.5 -608292.0 
-248603.8 -602478.8 
-257281.6 -596415.4 
-265788.0 -590106.6 
-274115.9 -583557.1 
-282258.6 -576772.2 
-290209.3 -569756.9 
-297961.7 -562516.7 
-305509.2 -555057.3 
-312845.8 -547384.4 
-319965.4 -539504.0 
-326862.0 -531422.2 
-333530.1 -523145.3 
-339964.1 -514679.9 
-346158.6 -506032.4 
-352108.5 -497209.8 
-357808.9 -488218.8 
-363255.0 -479066.7 
-368442.3 -469760.5 
-373366.3 -460307.5 
-378022.9 -450715.3 
-382408.3 -440991.4 
-386518.6 -431143.5 
-390350.4 -421179.3 
-393900.3 -411106.7 
-397165.3 -400933.7 
-400142.6 -390668.4 
-402829.6 -380318.9 
-405223.8 -369893.3 
-407323.2 -359400.0 
-409125.7 -348847.4 
-410629.8 -338243.8 
-411834.0 -327597.6 
-412737.0 -316917.4 
-413338.0 -306211.6 
-413636.1 -295488.9 
-413631.0 -284757.7 
-413322.3 -274026.6 
-412710.2 -263304.3 
-411794.7 -252599.3 
-410576.5 -241920.2 
-409056.2 -231275.5 
-407234.9 -220673.8 
-405113.6 -210123.7 
-402694.0 -199633.5 
-399977.7 -189211.8 
-396966.6 -178867.0 
-393662.9 -168607.2 
-390069.0 -158441.0 
-386187.6 -148376.3 
-382021.5 -138421.5 
-377573.8 -128584.5 
-372847.9 -118873.3 
-367847.4 -109295.8 
-362575.9 -99859.7 
-357037.5 -90572.7 
-351236.5 -81442.3 
-345177.2 -72476.1 
-338864.3 -63681.2 
-332302.7 -55064.8 
-325497.4 -46634.1 
-318453.6 -38395.8 
-311176.7 -30356.8 
-303672.5 -22523.6 
-295946.8 -14902.6 
-288005.5 -7500.2 
-279854.8 -322.4 
-271501.1 6624.9 
-262950.9 13335.9 
-254210.9 19805.1 
-245287.9 26027.1 
-236188.9 31996.7 
-226921.1 37708.9 
-217491.7 43159.0 
-207908.2 48342.4 
-198178.0 53254.7 
-188309.0 57891.9 
-178308.7 62249.9 
-168185.2 66325.0 
-157946.4 70113.8 
-147600.5 73613.0 
-137155.6 76819.6 
-126620.0 79730.7 
-116002.1 82343.9 
-105310.2 84656.7 
-94552.9 86667.1 
-83738.8 88373.3 
-72876.4 89773.6 
-61974.4 90866.7 
-51041.5 91651.4 
-40086.4 92126.8 
-29117.8 92292.4 
-18144.6 92147.8 
-7175.5 91692.8 
3780.8 90927.6 
14715.5 89852.5 
25619.7 88468.0 
36484.8 86775.2 
47301.9 84775.1 
58062.6 82469.0 
68758.0 79858.5 
79379.5 76945.6 
89918.7 73732.2 
100367.0 70220.7 
110715.9 66413.7 
120957.2 62314.0 
131082.5 57924.6 
141083.7 53248.8 
150952.6 48290.2 
160681.3 43052.4 
170261.8 37539.4 
179686.4 31755.5 
188947.4 25705.0 
198037.2 19392.6 
206948.6 12823.0 
215674.1 6001.4 
224206.6 -1066.9 
232539.3 -8376.7 
240665.1 -15922.1 
248577.6 -23697.3 
256270.2 -31696.3 
263736.5 -39912.9 
270970.4 -48340.7 
277965.9 -56973.1 
284717.3 -65803.4 
291218.9 -74824.6 
297465.4 -84029.7 
303451.5 -93411.5 
309172.2 -102962.6 
314622.8 -112675.5 
319798.7 -122542.6 
324695.5 -132556.1 
329309.0 -142708.0 
333635.4 -152990.5 
337671.0 -163395.3 
341412.3 -173914.3 
344856.1 -184539.1 
347999.4 -195261.3 
350839.4 -206072.4 
353373.6 -216963.8 
355599.7 -227926.9 
357515.8 -238953.0 
359120.0 -250033.3 
360410.8 -261158.9 
361386.9 -272321.1 
362047.3 -283510.9 
362391.2 -294719.3 
362418.1 -305937.5 
362127.7 -317156.4 
361520.0 -328367.1 
360595.2 -339560.6 
359353.8 -350728.0 
357796.5 -361860.3 
355924.4 -372948.5 
353738.6 -383983.7 
351240.7 -394957.2 
348432.5 -405860.0 
345315.8 -416683.3 
341893.1 -427418.5 
338166.7 -438056.9 
334139.4 -448589.9 
329814.1 -459009.0 
325194.2 -469305.8 
320283.1 -479471.8 
315084.4 -489499.0 
309602.1 -499379.1 
303840.3 -509104.2 
297803.5 -518666.3 
291496.2 -528057.6 
284923.3 -537270.6 
278089.8 -546297.6 
271001.0 -555131.4 
263662.3 -563764.7 
256079.5 -572190.4 
248258.3 -580401.6 
240204.9 -588391.6 
231925.4 -596153.8 
223426.5 -603681.8 
214714.6 -610969.5 
205796.6 -618010.7 
196679.4 -624799.7 
187370.2 -631330.9 
177876.3 -637598.7 
168205.1 -643598.0 
158364.2 -649323.8 
148361.4 -654771.2 
138204.5 -659935.7 
127901.5 -664812.9 
117460.6 -669398.7 
106889.9 -673689.2 
96197.9 -677680.7 
85393.1 -681369.7 
74483.8 -684753.2 
63478.9 -687828.1 
52387.0 -690591.8 
41216.9 -693041.7 
29977.6 -695175.7 
18677.8 -696991.8 
7326.7 -698488.3 
-4066.7 -699663.7 
-15493.3 -700516.9 
-26944.1 -701046.9 
-38409.9 -701253.0 
-49881.5 -701134.8 
-61349.8 -700692.1 
-72805.6 -699925.1 
-84239.6 -698834.0 
-95642.8 -697419.6 
-107006.0 -695682.6 
-118320.0 -693624.2 
-129575.9 -691245.8 
-140764.5 -688549.0 
-151876.7 -685535.8 
-162903.8 -682208.3 
-173836.8 -678568.8 
-184666.8 -674620.2 
-195385.1 -670365.2 
-205983.1 -665807.1 
-216452.1 -660949.2 
-226783.8 -655795.2 
-236969.6 -650349.0 
-247001.5 -644614.7 
-256871.1 -638596.6 
-266570.5 -632299.4 
-276091.9 -625727.9 
-285427.3 -618887.0 
-294569.3 -611782.1 
-303510.2 -604418.6 
-312243.0 -596802.3 
-320760.3 -588938.9 
-329055.2 -580834.6 
-337120.8 -572495.7 
-344950.6 -563928.7 
-352538.1 -555140.2 
-359877.1 -546137.1 
-366961.3 -536926.5 
-373785.1 -527515.4 
-380342.7 -517911.4 
-386628.6 -508121.9 
-392637.6 -498154.6 
-398364.8 -488017.3 
-403805.2 -477718.0 
-408954.3 -467264.9 
-413807.7 -456666.1 
-418361.3 -445930.1 
-422611.3 -435065.2 
-426554.0 -424080.2 
-430186.0 -412983.6 
-433504.1 -401784.3 
-436505.5 -390491.1 
-439187.4 -379113.1 
-441547.5 -367659.2 
-443583.7 -356138.5 
-445294.0 -344560.3 
-446676.8 -332933.7 
-447730.8 -321268.0 
-448454.8 -309572.4 
-448848.0 -297856.4 
-448909.9 -286129.2 
-448640.0 -274400.4 
-448038.4 -262679.1 
-447105.3 -250974.9 
-445841.1 -239297.0 
-444246.6 -227654.9 
-442322.9 -216057.9 
-440071.1 -204515.3 
-437492.8 -193036.4 
-434589.9 -181630.5 
-431364.4 -170306.6 
-427818.6 -159074.0 
-423955.1 -147941.6 
-419776.7 -136918.6 
-415286.5 -126013.7 
-410487.9 -115235.8 
-405384.4 -104593.7 
-399980.0 -94095.9 
-394278.6 -83750.9 
-388284.6 -73567.2 
-382002.6 -63553.1 
-375437.3 -53716.6 
-368593.8 -44065.8 
-361477.4 -34608.6 
-354093.5 -25352.7 
-346447.7 -16305.6 
-338546.1 -7474.8 
-330394.7 1132.5 
-321999.9 9509.3 
-313368.1 17648.6 
-304506.1 25543.8 
-295420.8 33188.4 
-286119.3 40575.9 
-276608.8 47700.4 
-266896.8 54555.9 
-256990.9 61136.7 
-246898.9 67437.3 
-236628.7 73452.4 
-226188.3 79177.1 
-215586.0 84606.5 
-204830.2 89736.0 
-193929.2 94561.2 
-182891.8 99078.2 
-171726.6 103283.0 
-160442.5 107171.9 
-149048.4 110741.7 
-137553.4 113989.3 
-125966.5 116911.7 
-114296.9 119506.3 
-102553.9 121770.9 
-90746.9 123703.4 
-78885.2 125301.9 
-66978.3 126564.9 
-55035.7 127491.2 
-43066.9 128079.6 
-31081.5 128329.5 
-19088.9 128240.4 
-7098.9 127812.2 
4878.9 127044.8 
16835.1 125938.6 
28760.0 124494.2 
40644.1 122712.5 
52477.7 120594.8 
64251.5 118142.3 
75955.9 115356.8 
87581.5 112240.2 
99118.9 108794.8 
110558.9 105023.1 
121892.2 100927.9 
133109.7 96512.0 
144202.3 91778.9 
155161.0 86732.1 
165977.0 81375.2 
176641.4 75712.5 
187145.7 69748.1 
197481.3 63486.7 
207639.8 56932.9 
217612.9 50091.7 
227392.5 42968.5 
236970.7 35568.7 
246339.5 27897.9 
255491.4 19962.2 
264418.9 11767.6 
273114.5 3320.5 
281571.2 -5372.5 
289782.1 -14304.8 
297740.3 -23469.2 
305439.3 -32858.8 
312872.8 -42466.1 
320034.4 -52283.7 
326918.5 -62303.8 
333519.1 -72518.7 
339830.7 -82920.2 
345848.2 -93500.3 
351566.4 -104250.6 
356980.6 -115162.6 
362086.1 -126227.7 
366878.7 -137437.2 
371354.2 -148782.3 
375508.8 -160254.0 
379339.0 -171843.2 
382841.3 -183540.7 
386012.8 -195337.3 
388850.6 -207223.6 
391352.3 -219190.1 
393515.5 -231227.5 
395338.2 -243325.9 
396818.7 -255476.0 
397955.6 -267667.9 
398747.6 -279892.0 
399193.9 -292138.5 
399293.8 -304397.6 
399046.9 -316659.5 
398453.2 -328914.5 
397513.0 -341152.6 
396226.5 -353364.2 
394594.7 -365539.4 
392618.5 -377668.4 
390299.2 -389741.5 
387638.5 -401749.0 
384638.1 -413681.3 
381300.3 -425528.7 
377627.3 -437281.7 
373621.9 -448930.8 
369287.1 -460466.6 
364625.9 -471879.9 
359642.0 -483161.2 
354338.9 -494301.6 
348720.8 -505292.1 
342791.8 -516123.6 
336556.4 -526787.4 
330019.4 -537274.8 
323185.8 -547577.4 
316060.8 -557686.7 
308649.8 -567594.4 
300958.7 -577292.5 
292993.2 -586773.1 
284759.6 -596028.4 
276264.1 -605050.8 
267513.5 -613833.0 
258514.5 -622367.6 
249274.1 -630647.7 
239799.5 -638666.4 
230098.1 -646417.2 
220177.5 -653893.5 
210045.4 -661089.3 
199709.8 -667998.5 
189178.8 -674615.3 
178460.6 -680934.3 
167563.7 -686950.1 
156496.6 -692657.7 
145268.1 -698052.3 
133887.0 -703129.3 
122362.3 -707884.4 
110703.2 -712313.5 
98918.7 -716412.9 
87018.3 -720178.9 
75011.4 -723608.4 
62907.5 -726698.2 
50716.1 -729445.7 
38447.1 -731848.4 
26110.1 -733904.0 
13715.0 -735610.7 
1271.6 -736966.8 
-11210.1 -737971.0 
-23720.3 -738622.1 
-36248.9 -738919.4 
-48785.9 -738862.3 
-61321.2 -738450.7 
-73844.9 -737684.4 
-86347.0 -736564.0 
-98817.4 -735089.9 
-111246.0 -733263.1 
-123623.0 -731084.8 
-135938.4 -728556.4 
-148182.3 -725679.7 
-160344.8 -722456.7 
-172416.1 -718889.7 
-184386.6 -714981.2 
-196246.5 -710734.1 
-207986.3 -706151.7 
-219596.4 -701237.1 
-231067.6 -695994.2 
-242390.5 -690426.8 
-253555.9 -684539.2 
-264554.8 -678335.7 
-275378.2 -671821.2 
-286017.3 -665000.5 
-296463.6 -657878.9 
-306708.4 -650461.8 
-316743.4 -642755.0 
-326560.4 -634764.4 
-336151.5 -626496.0 
-345508.6 -617956.4 
-354624.3 -609152.2 
-363490.9 -600090.1 
-372101.2 -590777.2 
-380448.1 -581220.8 
-388524.7 -571428.3 
-396324.3 -561407.3 
-403840.5 -551165.8 
-411067.0 -540711.7 
-417997.8 -530053.1 
-424627.1 -519198.6 
-430949.5 -508156.5 
-436959.5 -496935.6 
-442652.1 -485544.7 
-448022.6 -473992.8 
-453066.3 -462289.0 
-457779.0 -450442.6 
-462156.6 -438462.8 
-466195.4 -426359.3 
-469891.9 -414141.5 
-473242.8 -401819.1 
-476245.1 -389402.0 
-478896.2 -376899.9 
-481193.8 -364322.9 
-483135.5 -351680.9 
-484719.8 -338983.9 
-485944.9 -326242.2 
-486809.6 -313465.8 
-487312.9 -300664.9 
-487454.2 -287849.8 
-487233.0 -275030.8 
-486649.2 -262217.9 
-485703.0 -249421.6 
-484394.9 -236652.0 
-482725.7 -223919.5 
-480696.2 -211234.1 
-478308.0 -198606.2 
-475562.6 -186045.8 
-472462.0 -173563.0 
-469008.3 -161168.0 
-465204.0 -148870.6 
-461051.9 -136680.9 
-456555.0 -124608.6 
-451716.6 -112663.4 
-446540.4 -100855.2 
-441030.2 -89193.3 
-435190.2 -77687.3 
-429024.7 -66346.4 
-422538.4 -55180.0 
-415736.3 -44197.0 
-408623.6 -33406.4 
-401205.7 -22817.0 
-393488.2 -12437.3 
-385477.2 -2276.0 
-377178.7 7658.7 
-368599.3 17358.8 
-359745.5 26816.1 
-350624.2 36023.1 
-341242.5 44972.0 
-331607.7 53655.6 
-321727.3 62066.7 
-311608.9 70198.3 
-301260.6 78043.8 
-290690.4 85596.5 
-279906.5 92850.3 
-268917.5 99799.0 
-257732.0 106437.0 
-246358.6 112758.5 
-234806.5 118758.4 
-223084.7 124431.5 
-211202.5 129773.1 
-199169.1 134778.6 
-186994.2 139443.8 
-174687.3 143764.6 
-162258.2 147737.3 
-149716.7 151358.4 
-137072.9 154624.9 
-124336.6 157533.7 
-111518.1 160082.3 
-98627.4 162268.3 
-85675.0 164089.7 
-72671.0 165544.7 
-59625.9 166632.0 
-46550.0 167350.3 
-33453.8 167698.7 
-20347.7 167676.7 
-7242.3 167284.0 
5852.0 166520.7 
18924.7 165387.0 
31965.4 163883.5 
44963.5 162011.2 
57908.7 159771.2 
70790.6 157165.1 
83598.7 154194.7 
96322.8 150861.9 
108952.6 147169.3 
121478.0 143119.5 
133888.8 138715.4 
146175.1 133960.2 
158326.9 128857.6 
170334.4 123411.2 
182187.8 117625.2 
193877.5 111504.0 
205394.2 105052.1 
216728.3 98274.5 
227870.7 91176.3 
238812.4 83762.9 
249544.4 76040.1 
260057.9 68013.7 
270344.5 59690.0 
280395.6 51075.3 
290203.0 42176.3 
299758.8 32999.9 
309055.0 23553.3 
318084.0 13843.7 
326838.3 3878.7 
